Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
HONORABLE	LARSEN	RICK		O	WA02	2008	2007	5/14/2008	8135901	FD
HONORABLE	LARSON	JOHN B.		O	CT01	2008	2007	5/15/2008	8135900	FD
HONORABLE	LATHAM	TOM		O	IA04	2008	2007	5/15/2008	8135902	FD
HONORABLE	LATOURETTE	STEVEN C.		O	OH14	2008	2007	5/15/2008	8135903	FD
HONORABLE	LATTA	ROBERT E.		O	OH05	2008	2007	5/12/2008	8135904	FD
HONORABLE	LEE	BARBARA		A	CA09	2008	2007	5/14/2009	8140041	FD
HONORABLE	LEE	BARBARA		O	CA09	2008	2007	5/15/2008	8135905	FD
HONORABLE	LEVIN	SANDER M.		O	MI12	2008	2007	5/15/2008	8135906	FD
HONORABLE	LEWIS	JERRY		O	CA41	2008	2007	5/13/2008	8135907	FD
HONORABLE	LEWIS	JOHN		A	GA05	2008	2007	4/29/2009	8139948	FD
HONORABLE	LEWIS	JOHN		O	GA05	2008	2007	6/16/2008	8138628	FD
HONORABLE	LEWIS	RON		O	KY02	2008	2007	5/14/2008	8135908	FD
HONORABLE	LINDER	JOHN		O	GA07	2008	2007	6/12/2008	8138281	FD
HONORABLE	LIPINSKI	DANIEL		O	IL03	2008	2007	5/15/2008	8135909	FD
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2008	2007	5/13/2008	8135910	FD
HONORABLE	LOEBSACK	DAVID		O	IA02	2008	2007	5/15/2008	8135911	FD
HONORABLE	LOFGREN	ZOE		A	CA16	2008	2007	5/7/2009	8140042	FD
HONORABLE	LOFGREN	ZOE		O	CA16	2008	2007	6/16/2008	8138632	FD
HONORABLE	LOWEY	NITA M.		O	NY18	2008	2007	5/15/2008	8135986	FD
HONORABLE	LUCAS	FRANK D.		O	OK03	2008	2007	5/13/2008	8135913	FD
HONORABLE	LUNGREN	DANIEL E.		O	CA03	2008	2007	5/15/2008	8135914	FD
HONORABLE	LYNCH	STEPHEN F.		O	MA09	2008	2007	5/15/2008	8135915	FD
HONORABLE	MACK	CONNIE		A	FL14	2008	2007	1/8/2009	8139591	FD
HONORABLE	MACK	CONNIE		O	FL14	2008	2007	8/1/2008	8139028	FD
HONORABLE	MAHONEY	TIM		O	FL16	2008	2007	8/12/2008	8139057	FD
HONORABLE	MALONEY	CAROLYN B.		O	NY14	2008	2007	5/15/2008	8135931	FD
HONORABLE	MANZULLO	DONALD A.		O	IL16	2008	2007	5/15/2008	8135932	FD
HONORABLE	MARCHANT	KENNY		O	TX24	2008	2007	6/19/2008	8138769	FD
HONORABLE	MARKEY	EDWARD J.		O	MA07	2008	2007	5/15/2008	8135933	FD
HONORABLE	MARSHALL	JIM		O	GA08	2008	2007	5/15/2008	8135934	FD
HONORABLE	MATHESON	JIM		O	UT02	2008	2007	5/15/2008	8135935	FD
HONORABLE	MATSUI	DORIS O.		O	CA05	2008	2007	5/14/2008	8135936	FD
HONORABLE	MCCARTHY	CAROLYN		O	NY04	2008	2007	5/8/2008	8135916	FD
HONORABLE	MCCARTHY	KEVIN		O	CA22	2008	2007	5/15/2008	8135917	FD
HONORABLE	MCCAUL	MICHAEL T.		O	TX10	2008	2007	7/15/2008	8138896	FD
HONORABLE	MCCOLLUM	BETTY		A	MN04	2008	2007	6/5/2008	8138015	FD
HONORABLE	MCCOLLUM	BETTY		A	MN04	2008	2007	5/15/2008	8135919	FD
HONORABLE	MCCOLLUM	BETTY		O	MN04	2008	2007	5/15/2008	8135918	FD
HONORABLE	MCCOTTER	THADDEUS G.		O	MI11	2008	2007	5/14/2008	8135920	FD
HONORABLE	MCCRERY	JIM		O	LA04	2008	2007	5/15/2008	8135921	FD
HONORABLE	MCDERMOTT	JIM		O	WA07	2008	2007	5/14/2008	8138336	FD
HONORABLE	MCGOVERN	JAMES P.		O	MA03	2008	2007	5/15/2008	8135923	FD
HONORABLE	MCHENRY	PATRICK T.		O	NC10	2008	2007	5/14/2008	8135924	FD
HONORABLE	MCHUGH	JOHN M.		A	NY23	2008	2007	5/15/2008	8135926	FD
HONORABLE	MCHUGH	JOHN M.		O	NY23	2008	2007	5/15/2008	8135925	FD
HONORABLE	MCINTYRE	MIKE		O	NC07	2008	2007	5/15/2008	8135927	FD
HONORABLE	MCKEON	HOWARD P. "BUCK"		O	CA25	2008	2007	6/20/2008	8138745	FD
HONORABLE	MCMORRIS RODGERS	CATHY		O	WA05	2008	2007	5/15/2008	8135750	FD
HONORABLE	MCNERNEY	JERRY		A	CA11	2008	2007	6/4/2008	8138016	FD
HONORABLE	MCNERNEY	JERRY		A	CA11	2008	2007	5/14/2008	8135929	FD
HONORABLE	MCNERNEY	JERRY		O	CA11	2008	2007	5/13/2008	8135928	FD
HONORABLE	MCNULTY	MICHAEL R.		O	NY21	2008	2007	5/14/2008	8135930	FD
HONORABLE	MEEK	KENDRICK B.		O	FL17	2008	2007	5/19/2008	8135937	FD
HONORABLE	MEEKS	GREGORY W.		O	NY06	2008	2007	5/15/2008	8135938	FD
HONORABLE	MELANCON	CHARLIE		O	LA03	2008	2007	5/15/2008	8135939	FD
HONORABLE	MICA	JOHN L.		O	FL07	2008	2007	5/15/2008	8135940	FD
HONORABLE	MICHAUD	MICHAEL H.		O	ME02	2008	2007	5/8/2008	8135941	FD
HONORABLE	MILLER	BRAD		O	NC13	2008	2007	5/20/2008	8135946	FD
HONORABLE	MILLER	CANDICE S.		A	MI10	2008	2007	6/26/2008	8138792	FD
HONORABLE	MILLER	CANDICE S.		O	MI10	2008	2007	5/14/2008	8135942	FD
HONORABLE	MILLER	GARY G.		O	CA42	2008	2007	5/14/2008	8135943	FD
HONORABLE	MILLER	GEORGE		A	CA07	2008	2007	7/25/2008	8138981	FD
HONORABLE	MILLER	GEORGE		O	CA07	2008	2007	5/15/2008	8135944	FD
HONORABLE	MILLER	JEFF		O	FL01	2008	2007	5/15/2008	8135945	FD
HONORABLE	MITCHELL	HARRY E.		O	AZ05	2008	2007	6/16/2008	8138629	FD
HONORABLE	MOLLOHAN	ALAN B.		O	WV01	2008	2007	5/15/2008	8135947	FD
HONORABLE	MOORE	DENNIS		O	KS03	2008	2007	5/13/2008	8135948	FD
HONORABLE	MOORE	GWEN		O	WI04	2008	2007	5/14/2008	8135949	FD
HONORABLE	MORAN	JAMES P.		O	VA08	2008	2007	5/15/2008	8138283	FD
HONORABLE	MORAN	JERRY		O	KS01	2008	2007	5/15/2008	8135951	FD
HONORABLE	MURPHY	CHRISTOPHER S.		O	CT05	2008	2007	5/15/2008	8135952	FD
HONORABLE	MURPHY	PATRICK J.		O	PA08	2008	2007	5/13/2008	8135953	FD
HONORABLE	MURPHY	TIM		O	PA18	2008	2007	5/22/2008	8135954	FD
HONORABLE	MURTHA	JOHN P.		A	PA12	2008	2007	9/15/2008	8139243	FD
HONORABLE	MURTHA	JOHN P.		O	PA12	2008	2007	5/14/2008	8135955	FD
HONORABLE	MUSGRAVE	MARILYN N.		O	CO04	2008	2007	5/13/2008	8135956	FD
HONORABLE	MYRICK	SUE WILKINS		A	NC09	2008	2007	12/17/2008	8139553	FD
HONORABLE	MYRICK	SUE WILKINS		O	NC09	2008	2007	5/15/2008	8135957	FD
HONORABLE	NADLER	JERROLD		O	NY08	2008	2007	5/14/2008	8135958	FD
HONORABLE	NAPOLITANO	GRACE F.		O	CA38	2008	2007	5/15/2008	8135959	FD
HONORABLE	NEAL	RICHARD E.		O	MA02	2008	2007	5/14/2008	8135960	FD
HONORABLE	NEUGEBAUER	RANDY		O	TX19	2008	2007	5/9/2008	8135961	FD
HONORABLE	NORTON	ELEANOR HOLMES		A	DC00	2008	2007	6/19/2008	8138710	FD
HONORABLE	NORTON	ELEANOR HOLMES		O	DC00	2008	2007	5/15/2008	8135962	FD
HONORABLE	NUNES	DEVIN		O	CA21	2008	2007	5/14/2008	8135963	FD
HONORABLE	OBERSTAR	JAMES L.		O	MN08	2008	2007	5/15/2008	8135964	FD
HONORABLE	OBEY	DAVID R.		O	WI07	2008	2007	5/15/2008	8135965	FD
HONORABLE	OLVER	JOHN W.		O	MA01	2008	2007	5/14/2008	8135966	FD
HONORABLE	ORTIZ	SOLOMON P.		O	TX27	2008	2007	5/15/2008	8135967	FD
HONORABLE	PALLONE	FRANK	JR.	O	NJ06	2008	2007	5/15/2008	8135968	FD
HONORABLE	PASCRELL	BILL	JR.	O	NJ08	2008	2007	5/6/2008	8135969	FD
HONORABLE	PASTOR	ED		A	AZ04	2008	2007	6/4/2008	8138017	FD
HONORABLE	PASTOR	ED		O	AZ04	2008	2007	5/2/2008	8135970	FD
HONORABLE	PAUL	RON		A	TX14	2008	2007	6/17/2008	8138642	FD
HONORABLE	PAUL	RON		O	TX14	2008	2007	5/14/2008	8135971	FD
HONORABLE	PAYNE	DONALD M.		A	NJ10	2008	2007	6/18/2008	8138643	FD
HONORABLE	PAYNE	DONALD M.		O	NJ10	2008	2007	5/15/2008	8135972	FD
HONORABLE	PEARCE	STEVAN		O	NM02	2008	2007	6/11/2008	8138205	FD
HONORABLE	PELOSI	NANCY		O	CA08	2008	2007	5/15/2008	8135973	FD
HONORABLE	PENCE	MIKE		O	IN06	2008	2007	5/15/2008	8135974	FD
HONORABLE	PERLMUTTER	ED		O	CO07	2008	2007	7/16/2008	8138897	FD
	PETERS	GARY		A	MI09	2008	2007	12/20/2013	8213689	FD
HONORABLE	PETERSON	COLLIN C.		O	MN07	2008	2007	5/14/2008	8135975	FD
HONORABLE	PETERSON	JOHN E.		A	PA05	2008	2007	7/15/2008	8138898	FD
HONORABLE	PETRI	THOMAS E.		O	WI06	2008	2007	5/6/2008	8135976	FD
HONORABLE	PICKERING	CHARLES W. "CHIP"		O	MS03	2008	2007	6/16/2008	8138630	FD
HONORABLE	PITTS	JOSEPH R.		O	PA16	2008	2007	5/14/2008	8135977	FD
HONORABLE	PLATTS	TODD RUSSELL		O	PA19	2008	2007	5/15/2008	8135978	FD
HONORABLE	POE	TED		O	TX02	2008	2007	5/14/2008	8135979	FD
HONORABLE	POMEROY	EARL		O	ND00	2008	2007	5/15/2008	8135980	FD
HONORABLE	PORTER	JON C.		A	NV03	2008	2007	6/24/2008	8138793	FD
HONORABLE	PORTER	JON C.		O	NV03	2008	2007	6/19/2008	8138711	FD
HONORABLE	PRICE	DAVID E.		O	NC04	2008	2007	5/15/2008	8138330	FD
HONORABLE	PRICE	TOM		A	GA06	2008	2007	7/8/2008	8138832	FD
HONORABLE	PRICE	TOM		O	GA06	2008	2007	5/14/2008	8138018	FD
HONORABLE	PRYCE	DEBORAH		A	OH15	2008	2007	6/18/2008	8138644	FD
HONORABLE	PRYCE	DEBORAH		O	OH15	2008	2007	5/9/2008	8135983	FD
HONORABLE	PUTNAM	ADAM H.		O	FL12	2008	2007	5/15/2008	8135984	FD
HONORABLE	RADANOVICH	GEORGE		O	CA19	2008	2007	5/14/2008	8135741	FD
HONORABLE	RAHALL	NICK J.	II	O	WV03	2008	2007	7/1/2008	8138833	FD
HONORABLE	RAMSTAD	JIM		A	MN03	2008	2007	6/10/2008	8138206	FD
HONORABLE	RAMSTAD	JIM		O	MN03	2008	2007	5/15/2008	8135742	FD
HONORABLE	RANGEL	CHARLES B.		O	NY15	2008	2007	5/14/2008	8135746	FD
HONORABLE	RANGEL	CHARLES B.		A	NY15	2008	2007	8/12/2009	8143141	FD
HONORABLE	RANGEL	CHARLES B.		A	NY15	2008	2007	10/2/2012	8209049	FD
HONORABLE	REGULA	RALPH		O	OH16	2008	2007	5/15/2008	8135743	FD
HONORABLE	REGULA	RALPH		A	OH16	2008	2007	6/25/2008	8138794	FD
HONORABLE	REHBERG	DENNIS R.		O	MT00	2008	2007	6/12/2008	8138331	FD
HONORABLE	REICHERT	DAVID G.		A	WA08	2008	2007	5/15/2008	8135745	FD
HONORABLE	REICHERT	DAVID G.		O	WA08	2008	2007	5/14/2008	8135744	FD
HONORABLE	RENZI	RICK		O	AZ01	2008	2007	8/12/2008	8139058	FD
HONORABLE	REYES	SILVESTRE		O	TX16	2008	2007	5/15/2008	8135747	FD
HONORABLE	REYNOLDS	THOMAS M.		O	NY26	2008	2007	5/15/2008	8135748	FD
HONORABLE	RICHARDSON	LAURA		A	CA37	2008	2007	6/13/2008	8138332	FD
HONORABLE	RICHARDSON	LAURA		A	CA37	2008	2007	6/27/2008	8138795	FD
HONORABLE	RICHARDSON	LAURA		O	CA37	2008	2007	5/19/2008	8135749	FD
HONORABLE	RODRIGUEZ	CIRO D.		A	TX23	2008	2007	6/23/2008	8138765	FD
HONORABLE	RODRIGUEZ	CIRO D.		O	TX23	2008	2007	5/14/2008	8135751	FD
HONORABLE	ROGERS	HAROLD		O	KY05	2008	2007	6/13/2008	8138498	FD
HONORABLE	ROGERS	MIKE		O	AL03	2008	2007	5/15/2008	8135755	FD
HONORABLE	ROGERS	MIKE J.		O	MI08	2008	2007	5/14/2008	8135756	FD
HONORABLE	ROHRABACHER	DANA		O	CA46	2008	2007	5/15/2008	8138333	FD
HONORABLE	ROS-LEHTINEN	ILEANA		O	FL18	2008	2007	5/15/2008	8135753	FD
HONORABLE	ROSKAM	PETER J.		O	IL06	2008	2007	7/31/2008	8139021	FD
HONORABLE	ROSS	MIKE		O	AR04	2008	2007	5/13/2008	8135754	FD
HONORABLE	ROTHMAN	STEVEN R.		A	NJ09	2008	2007	5/17/2010	8144342	FD
HONORABLE	ROTHMAN	STEVEN R.		O	NJ09	2008	2007	5/14/2008	8135757	FD
HONORABLE	ROYBAL-ALLARD	LUCILEL		O	CA34	2008	2007	7/30/2008	8138982	FD
HONORABLE	ROYCE	EDWARD R.		O	CA40	2008	2007	5/15/2008	8135758	FD
HONORABLE	RUPPERSBERGER	C. A. DUTCH		A	MD02	2008	2007	5/15/2009	8140043	FD
HONORABLE	RUPPERSBERGER	C. A. DUTCH		O	MD02	2008	2007	5/15/2008	8135759	FD
HONORABLE	RUSH	BOBBY L.		O	IL01	2008	2007	9/12/2008	8139241	FD
HONORABLE	RYAN	PAUL		O	WI01	2008	2007	5/15/2008	8135760	FD
HONORABLE	RYAN	TIM		A	OH17	2008	2007	6/5/2008	8138019	FD
HONORABLE	RYAN	TIM		O	OH17	2008	2007	5/15/2008	8135761	FD
HONORABLE	SALAZAR	JOHN T.		O	CO03	2008	2007	5/15/2008	8135762	FD
HONORABLE	SALI	BILL		A	ID01	2008	2007	7/9/2008	8138834	FD
HONORABLE	SALI	BILL		O	ID01	2008	2007	6/24/2008	8138766	FD
HONORABLE	SANCHEZ	LINDA T.		A	CA39	2008	2007	6/25/2008	8138796	FD
HONORABLE	SANCHEZ	LINDA T.		O	CA39	2008	2007	5/15/2008	8135763	FD
HONORABLE	SANCHEZ	LORETTA		A	CA47	2008	2007	4/15/2011	8200552	FD
HONORABLE	SANCHEZ	LORETTA		O	CA47	2008	2007	5/15/2008	8135764	FD
HONORABLE	SARBANES	JOHN P.		A	MD03	2008	2007	7/16/2008	8138899	FD
HONORABLE	SARBANES	JOHN P.		O	MD03	2008	2007	5/14/2008	8135765	FD
HONORABLE	SAXTON	JIM		O	NJ03	2008	2007	5/15/2008	8135766	FD
HONORABLE	SCALISE	STEVE		A	LA01	2008	2007	12/18/2008	8139554	FD
HONORABLE	SCALISE	STEVE		O	LA01	2008	2007	6/24/2008	8138767	FD
HONORABLE	SCHAKOWSKY	JANICE D.		O	IL09	2008	2007	5/15/2008	8135768	FD
HONORABLE	SCHIFF	ADAM B.		O	CA29	2008	2007	5/15/2008	8135767	FD
HONORABLE	SCHMIDT	JEAN		O	OH02	2008	2007	5/21/2008	8135769	FD
HONORABLE	SCHWARTZ	ALLYSON Y.		O	PA13	2008	2007	5/7/2008	8135770	FD
HONORABLE	SCOTT	DAVID		A	GA13	2008	2007	6/16/2008	8138645	FD
HONORABLE	SCOTT	DAVID		O	GA13	2008	2007	5/15/2008	8135771	FD
HONORABLE	SCOTT	ROBERT C. "BOBBY"		A	VA03	2008	2007	5/22/2009	8140044	FD
HONORABLE	SCOTT	ROBERT C. "BOBBY"		O	VA03	2008	2007	6/4/2008	8138020	FD
HONORABLE	SENSENBRENNER	F. JAMES	JR.	O	WI05	2008	2007	5/15/2008	8138022	FD
HONORABLE	SERRANO	JOSE E.		O	NY16	2008	2007	5/15/2008	8135773	FD
HONORABLE	SESSIONS	PETE		O	TX32	2008	2007	5/15/2008	8135774	FD
HONORABLE	SESTAK	JOE		O	PA07	2008	2007	5/15/2008	8135775	FD
HONORABLE	SHADEGG	JOHN B.		O	AZ03	2008	2007	5/15/2008	8135776	FD
HONORABLE	SHAYS	CHRISTOPHER		O	CT04	2008	2007	5/15/2008	8135777	FD
HONORABLE	SHEA-PORTER	CAROL		O	NH01	2008	2007	5/15/2008	8135778	FD
HONORABLE	SHERMAN	BRAD		O	CA27	2008	2007	5/14/2008	8135779	FD
HONORABLE	SHIMKUS	JOHN		O	IL19	2008	2007	5/15/2008	8135780	FD
HONORABLE	SHULER	HEATH		A	NC11	2008	2007	2/9/2009	8139691	FD
HONORABLE	SHULER	HEATH		O	NC11	2008	2007	7/8/2008	8138835	FD
HONORABLE	SHUSTER	BILL		O	PA09	2008	2007	5/13/2008	8135781	FD
HONORABLE	SIMPSON	MICHAEL K.		O	ID02	2008	2007	5/14/2008	8135782	FD
HONORABLE	SIRES	ALBIO		O	NJ13	2008	2007	5/15/2008	8135783	FD
HONORABLE	SKELTON	IKE		O	MO04	2008	2007	5/19/2008	8135784	FD
HONORABLE	SLAUGHTER	LOUISE MCINTOSH		O	NY28	2008	2007	5/15/2008	8135785	FD
HONORABLE	SMITH	ADAM		O	WA09	2008	2007	5/7/2008	8135786	FD
HONORABLE	SMITH	ADRIAN		O	NE03	2008	2007	5/15/2008	8135787	FD
HONORABLE	SMITH	CHRISTOPHER H.		O	NJ04	2008	2007	5/15/2008	8135788	FD
HONORABLE	SMITH	LAMAR		A	TX21	2008	2007	6/13/2008	8138501	FD
HONORABLE	SMITH	LAMAR		O	TX21	2008	2007	5/15/2008	8135789	FD
HONORABLE	SMITH	LAMAR		A	TX21	2008	2007	6/26/2008	8138805	FD
HONORABLE	SNYDER	VIC		O	AR02	2008	2007	5/15/2008	8135790	FD
HONORABLE	SOLIS	HILDA L.		A	CA32	2008	2007	1/29/2009	8139645	FD
HONORABLE	SOLIS	HILDA L.		O	CA32	2008	2007	5/15/2008	8135791	FD
HONORABLE	SOUDER	MARK E.		O	IN03	2008	2007	5/15/2008	8135792	FD
HONORABLE	SPACE	ZACHARY T.		A	OH18	2008	2007	5/15/2009	8140045	FD
HONORABLE	SPACE	ZACHARY T.		O	OH18	2008	2007	5/15/2008	8135793	FD
HONORABLE	SPEIER	JACKIE		O	CA12	2008	2007	5/23/2008	8135794	FD
HONORABLE	SPRATT	JOHN M.	JR.	O	SC05	2008	2007	7/17/2008	8138900	FD
HONORABLE	STARK	FORTNEY PETE		A	CA13	2008	2007	5/22/2008	8135796	FD
HONORABLE	STARK	FORTNEY PETE		O	CA13	2008	2007	4/22/2008	8135795	FD
HONORABLE	STEARNS	CLIFF		O	FL06	2008	2007	5/14/2008	8135797	FD
HONORABLE	STUPAK	BART		A	MI01	2008	2007	6/13/2008	8138500	FD
HONORABLE	STUPAK	BART		O	MI01	2008	2007	5/15/2008	8135798	FD
HONORABLE	SULLIVAN	JOHN		A	OK01	2008	2007	5/15/2008	8135800	FD
HONORABLE	SULLIVAN	JOHN		O	OK01	2008	2007	5/15/2008	8135799	FD
HONORABLE	SUTTON	BETTY		O	OH13	2008	2007	5/15/2008	8135801	FD
HONORABLE	TANCREDO	THOMAS G.		O	CO06	2008	2007	4/22/2008	8135802	FD
HONORABLE	TANNER	JOHN S.		O	TN08	2008	2007	5/15/2008	8135803	FD
HONORABLE	TAUSCHER	ELLEN O.		O	CA10	2008	2007	5/13/2008	8135804	FD
HONORABLE	TAYLOR	GENE		O	MS04	2008	2007	5/15/2008	8135805	FD
HONORABLE	TERRY	LEE		O	NE02	2008	2007	5/15/2008	8135806	FD
HONORABLE	THOMPSON	BENNIE G.		A	MS02	2008	2007	6/26/2008	8138797	FD
HONORABLE	THOMPSON	BENNIE G.		O	MS02	2008	2007	5/14/2008	8135807	FD
HONORABLE	THOMPSON	MIKE		O	CA01	2008	2007	5/15/2008	8135808	FD
HONORABLE	THORNBERRY	MAC		O	TX13	2008	2007	5/14/2008	8135809	FD
HONORABLE	TIAHRT	TODD		O	KS04	2008	2007	5/15/2008	8135810	FD
HONORABLE	TIBERI	PATRICK J.		A	OH12	2008	2007	6/13/2008	8138502	FD
HONORABLE	TIBERI	PATRICK J.		O	OH12	2008	2007	5/15/2008	8135811	FD
HONORABLE	TIERNEY	JOHN F.		O	MA06	2008	2007	5/14/2008	8135812	FD
HONORABLE	TOWNS	EDOLPHUS		A	NY10	2008	2007	7/9/2008	8138836	FD
HONORABLE	TOWNS	EDOLPHUS		O	NY10	2008	2007	5/13/2008	8135813	FD
HONORABLE	TSONGAS	NIKI		O	MA05	2008	2007	5/23/2008	8135814	FD
HONORABLE	TURNER	MICHAEL R.		O	OH03	2008	2007	5/15/2008	8135815	FD
HONORABLE	UDALL	MARK		A	CO02	2008	2007	7/9/2008	8138837	FD
HONORABLE	UDALL	MARK		O	CO02	2008	2007	5/27/2008	8135816	FD
HONORABLE	UDALL	TOM		O	NM03	2008	2007	5/15/2008	8135817	FD
HONORABLE	UPTON	FRED		O	MI06	2008	2007	5/15/2008	8135818	FD
HONORABLE	VAN HOLLEN	CHRIS		A	MD08	2008	2007	6/30/2008	8138806	FD
HONORABLE	VAN HOLLEN	CHRIS		O	MD08	2008	2007	5/16/2008	8135819	FD
HONORABLE	VELAZQUEZ	NYDIA M.		O	NY12	2008	2007	5/14/2008	8135820	FD
HONORABLE	VISCLOSKY	PETER J.		O	IN01	2008	2007	5/14/2008	8135821	FD
HONORABLE	WALBERG	TIM		O	MI07	2008	2007	5/15/2008	8135822	FD
HONORABLE	WALDEN	GREG		O	OR02	2008	2007	5/15/2008	8135829	FD
HONORABLE	WALSH	JAMES T.		O	NY25	2008	2007	5/14/2008	8135823	FD
HONORABLE	WALZ	TIMOTHY J.		O	MN01	2008	2007	5/15/2008	8135824	FD
HONORABLE	WAMP	ZACH		O	TN03	2008	2007	5/14/2008	8135825	FD
HONORABLE	WASSERMAN SCHULTZ	DEBBIE		O	FL20	2008	2007	6/16/2008	8138631	FD
HONORABLE	WATERS	MAXINE		A	CA35	2008	2007	8/10/2009	8143142	FD
HONORABLE	WATERS	MAXINE		O	CA35	2008	2007	5/15/2008	8135827	FD
HONORABLE	WATSON	DIANE E.		A	CA33	2008	2007	6/20/2008	8138768	FD
HONORABLE	WATSON	DIANE E.		O	CA33	2008	2007	6/16/2008	8138633	FD
HONORABLE	WATT	MELVIN L.		A	NC12	2008	2007	12/10/2009	8143728	FD
HONORABLE	WATT	MELVIN L.		A	NC12	2008	2007	12/18/2008	8139555	FD
HONORABLE	WATT	MELVIN L.		O	NC12	2008	2007	5/13/2008	8135826	FD
HONORABLE	WAXMAN	HENRY A.		O	CA30	2008	2007	5/15/2008	8135828	FD
HONORABLE	WAXMAN	HENRY A.		A	CA30	2008	2007	6/10/2008	8138207	FD
HONORABLE	WEINER	ANTHONY D.		O	NY09	2008	2007	5/15/2008	8135830	FD
HONORABLE	WELCH	PETER		O	VT00	2008	2007	5/22/2008	8135985	FD
HONORABLE	WELDON	DAVE		O	FL15	2008	2007	5/15/2008	8135832	FD
HONORABLE	WELLER	JERRY		O	IL11	2008	2007	6/13/2008	8138335	FD
HONORABLE	WESTMORELAND	LYNN A.		O	GA03	2008	2007	7/31/2008	8138983	FD
HONORABLE	WEXLER	ROBERT		O	FL19	2008	2007	5/15/2008	8135833	FD
HONORABLE	WHITFIELD	ED		O	KY01	2008	2007	5/14/2008	8135834	FD
HONORABLE	WILSON	CHARLES A.		O	OH06	2008	2007	5/15/2008	8135836	FD
HONORABLE	WILSON	HEATHER		O	NM01	2008	2007	5/15/2008	8138021	FD
HONORABLE	WILSON	JOE		O	SC02	2008	2007	5/14/2008	8135835	FD
HONORABLE	WITTMAN	ROBERT J.		O	VA01	2008	2007	5/15/2008	8135838	FD
HONORABLE	WOLF	FRANK R.		O	VA10	2008	2007	5/14/2008	8135839	FD
HONORABLE	WOOLSEY	LYNN C.		O	CA06	2008	2007	5/15/2008	8135840	FD
HONORABLE	WU	DAVID		O	OR01	2008	2007	5/15/2008	8135841	FD
HONORABLE	YARMUTH	JOHN A.		A	KY03	2008	2007	6/12/2008	8138334	FD
HONORABLE	YARMUTH	JOHN A.		O	KY03	2008	2007	5/14/2008	8135845	FD
HONORABLE	YARMUTH	JOHN A.		A	KY03	2008	2007	12/8/2009	8143699	FD
HONORABLE	YOUNG	C. W. BILL		O	FL10	2008	2007	5/15/2008	8135844	FD
HONORABLE	YOUNG	DON		O	AK00	2008	2007	5/15/2008	8135843	FD
HONORABLE	YOUNG	DON		A	AK00	2008	2007	7/16/2014	8216053	FD
