Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
	FRAZIER	TODD M.		O	GP00	2012	2011	5/4/2012	9100766	FD
	FREEBAIRN	J.S.		O	CA41	2012	2011	5/14/2012	9101200	FD
	FREEDHOFF	MICHAL		O	MA07	2012	2011	5/15/2012	9101634	FD
	FREEMAN	ANGELA D.		O	CP00	2012	2011	5/22/2012	8205974	FD
	FREEMAN	ROBERT	JR.	O	GP00	2012	2011	6/15/2012	8206392	FD
	FREITAS	BRUNO		O	MA04	2012	2011	4/25/2012	9100596	FD
HONORABLE	FRELINGHUYSEN	RODNEY P.		R	NJ11	2012	2012	9/27/2012	8209035	FD
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2012	2011	5/11/2012	8205459	FD
	FRENCH	CHARLES T.		O	TX32	2012	2011	5/15/2012	9101635	FD
	FREND	JACQUELYN M.		O	AC00	2012	2011	5/10/2012	9100886	FD
	FREND	JACQUELYN M.		T	AC00	2012	2012	8/2/2012	8206807	FD
HONORABLE	FRENZEL	BILL		O	CE00	2012	2011	5/15/2012	9102212	FD
	FRETZ	NATHANIEL		O	AG00	2012	2011	5/15/2012	9101636	FD
	FRIED	NEIL R.		X	CM00	2012	2011	5/15/2012	8207204	FD
	FRIED	NEIL R.		O	CM00	2012	2011	6/12/2012	8206240	FD
	FRIEDLANDER	ELIZABETH		O	AG00	2012	2011	5/1/2012	9100665	FD
	FRIEDMAN	ALAN V.		X	CV00	2012	2011	5/15/2012	8207156	FD
	FRIEDMAN	ALAN V.		O	CV00	2012	2011	11/2/2012	8209377	FD
	FRIEDMAN	JEFFREY E.		O	WM00	2012	2011	5/14/2012	9101201	FD
	FRIEDMAN	JENNIFER		X	WM00	2012	2011	4/27/2012	8207093	FD
	FRIEDMAN	JENNIFER		O	WM00	2012	2011	8/3/2012	8206832	FD
	FRIEDMAN	RUTH J.		O	EE00	2012	2011	5/15/2012	9101637	FD
	FROMM	ADAM P.		X	GO00	2012	2011	5/16/2012	8207283	FD
	FROMM	ADAM P.		A	GO00	2012	2011	10/31/2012	8209376	FD
	FROMM	ADAM P.		O	GO00	2012	2011	8/13/2012	8207505	FD
HONORABLE	FUDGE	MARCIA L.		O	OH11	2012	2011	5/15/2012	8205458	FD
	FUEHR	BOB		O	UT04	2012	2011	3/5/2012	8208098	FD
	FUENTES	JENNICE		O	IL04	2012	2011	5/15/2012	9101638	FD
	FULTZ	ANNIE E.		O	PA06	2012	2011	5/10/2012	9100887	FD
	GABBARD	TULSI		O	HI02	2012	2011	5/18/2012	8208692	FD
	GABE	THOMAS PATRICK		O	LC00	2012	2011	5/8/2012	8205182	FD
	GAGE	PAUL		A	OR05	2012	2011	10/9/2012	8209104	FD
	GAGE	PAUL		O	OR05	2012	2011	5/14/2012	9101202	FD
	GAHUN	JAMIE H.		A	TX07	2012	2011	10/12/2012	8209136	FD
	GAHUN	JAMIE H.		O	TX07	2012	2011	5/8/2012	8205183	FD
	GALANES	JASON P.		O	NJ02	2012	2011	5/8/2012	8205184	FD
	GALDO	JOSEPH F.	JR.	O	VA11	2012	2011	9/12/2012	8208295	FD
	GALLAGHER	JAMES M.		O	LC00	2012	2011	5/11/2012	9100997	FD
	GALLAGHER	MARK C.		O	MA07	2012	2011	5/17/2012	9101908	FD
	GALLAGHER	ROSEMARY		O	LG00	2012	2011	5/9/2012	8205271	FD
	GALLAGHER	THOMAS P.		O	NY17	2012	2011	5/15/2012	9101639	FD
HONORABLE	GALLEGLY	ELTON		O	CA24	2012	2011	5/9/2012	8205460	FD
	GALLEGOS	JERRY L.		O	AO00	2012	2011	5/16/2012	9101874	FD
	GAMBO	ANGELA S.		A	BA00	2012	2011	10/12/2012	8209135	FD
	GAMBO	ANGELA S.		O	BA00	2012	2011	5/14/2012	9101203	FD
	GAONA	CYNTHIA		O	TX28	2012	2011	5/23/2012	9102009	FD
HONORABLE	GARAMENDI	JOHN		O	CA10	2012	2011	5/15/2012	8205461	FD
	GARCIA	ALINA		A	FL25	2012	2011	10/18/2013	8213256	FD
	GARCIA	ALINA		O	FL25	2012	2011	5/8/2013	8210236	FD
	GARCIA	DOMINGO ALBERTO		O	TX33	2012	2011	5/9/2012	8208342	FD
	GARCIA	FRANK		A	IT00	2012	2011	11/14/2012	8209446	FD
	GARCIA	FRANK		O	IT00	2012	2011	5/15/2012	9101640	FD
	GARCIA	JOSE (JOE) ANTONIO		A	FL25	2012	2011	1/7/2013	8209634	FD
	GARCIA	JOSE (JOE) ANTONIO		O	FL25	2012	2011	9/13/2012	8208297	FD
	GARCIA	MORAIMA		O	NY12	2012	2011	5/1/2012	9100666	FD
	GARDNER	ARZA E.		O	GP00	2012	2011	7/31/2012	8208521	FD
HONORABLE	GARDNER	CORY		O	CO04	2012	2011	5/15/2012	8205462	FD
	GARMAN	CATHLEEN D.		T	NS00	2012	2012	4/5/2012	8204877	FD
	GARNER	YANCEY H.		O	CP00	2012	2011	5/14/2012	9101204	FD
HONORABLE	GARRETT	SCOTT		O	NJ05	2012	2011	5/15/2012	8205463	FD
	GARRISON	DAVID HENRY		O	TX25	2012	2011	5/25/2012	8208866	FD
	GARTZKE	DANA		X	LA04	2012	2011	4/30/2012	8207101	FD
	GARTZKE	DANA		O	LA04	2012	2011	7/31/2012	8206806	FD
	GASKINS	JAMES R.		O	AO00	2012	2011	5/14/2012	9101205	FD
	GASKINS	JAMES R.		A	AO00	2012	2011	11/7/2012	8209412	FD
	GASSIE	LILLIAN W.		O	LC00	2012	2011	5/15/2012	9101856	FD
	GAST	SCOTT		A	CE00	2012	2011	5/11/2012	8208346	FD
	GAST	SCOTT		A	CE00	2012	2011	5/11/2012	9100998	FD
	GAST	SCOTT		O	CE00	2012	2011	5/8/2012	8206137	FD
	GATES	KEVIN M.		O	NS00	2012	2011	5/14/2012	9101227	FD
	GAVIN	JENNIFER A.		O	LC00	2012	2011	5/23/2012	9101945	FD
	GAY	JOHN RAYMOND		O	TX14	2012	2011	5/11/2012	8208347	FD
	GEBHARDT	DEBRA A.		O	WI06	2012	2011	5/14/2012	9101206	FD
	GECAN	RONALD W.		O	CB00	2012	2011	5/11/2012	9100999	FD
	GEE	ROBERT N.		O	LC00	2012	2011	5/2/2012	9100694	FD
	GEFFROY	SARAH R.		O	IT00	2012	2011	5/14/2012	9101207	FD
	GERA	JENNIFER		O	AP00	2012	2011	6/28/2012	8208459	FD
HONORABLE	GERLACH	JIM		O	PA06	2012	2011	5/15/2012	8205470	FD
	GERRITY	JESSICA C.		O	LC00	2012	2011	5/16/2012	9101875	FD
	GERTLER	JEREMIAH J.		O	LC00	2012	2011	5/14/2012	9101209	FD
	GIANNINI	PAUL J.		O	GP00	2012	2011	5/11/2012	9101000	FD
HONORABLE	GIBBS	BOB		O	OH18	2012	2011	5/10/2012	8205464	FD
HONORABLE	GIBBS	BOB		A	OH18	2012	2011	6/29/2012	8206494	FD
	GIBBS	FRANK		O	CB00	2012	2011	5/15/2012	9101642	FD
	GIBSON	CHASE F.		O	JT00	2012	2011	5/15/2012	9101643	FD
HONORABLE	GIBSON	CHRISTOPHER P.		A	NY20	2012	2011	6/15/2012	8206387	FD
HONORABLE	GIBSON	CHRISTOPHER P.		O	NY20	2012	2011	5/8/2012	8205465	FD
	GIBSON	MARK TIMOTHY		O	VA11	2012	2011	7/26/2012	8208510	FD
	GIESTA	MARIA  E.		O	MA04	2012	2011	5/14/2012	9101208	FD
HONORABLE	GIFFORDS	GABRIELLE		X	AZ08	2012	2011	4/27/2012	8207046	FD
HONORABLE	GIFFORDS	GABRIELLE		T	AZ08	2012	2012	8/20/2012	8208958	FD
	GILBERT	LESLEE K.		T	SY00	2012	2012	1/20/2012	8204537	FD
	GILLETT	CONNIE S.		O	SE00	2012	2011	4/20/2012	9100517	FD
	GILLEY	KRISTEN F.		A	AP00	2012	2011	9/27/2012	8208933	FD
	GILLEY	KRISTEN F.		O	AP00	2012	2011	4/30/2012	9100648	FD
	GILLIES	DAVID C.		O	IL12	2012	2011	5/15/2012	9101644	FD
	GILMORE	DEE D.		A	VA04	2012	2011	10/18/2012	8209188	FD
	GILMORE	DEE D.		O	VA04	2012	2011	5/11/2012	9101001	FD
	GILROY	ANGELE A.		O	LC00	2012	2011	4/25/2012	9100597	FD
	GILROY	EDWIN J.		X	EE00	2012	2011	5/15/2012	8207206	FD
	GILROY	EDWIN J.		X	EE00	2012	2011	6/19/2012	8207423	FD
	GILROY	EDWIN J.		X	EE00	2012	2011	7/23/2012	8207450	FD
	GILROY	EDWIN J.		O	EE00	2012	2011	8/9/2012	8206990	FD
HONORABLE	GINGREY	PHIL		A	GA11	2012	2011	12/30/2013	8213735	FD
HONORABLE	GINGREY	PHIL		X	GA11	2012	2011	5/15/2012	8206871	FD
HONORABLE	GINGREY	PHIL		X	GA11	2012	2011	6/19/2012	8206937	FD
HONORABLE	GINGREY	PHIL		A	GA11	2012	2011	8/13/2013	8212873	FD
HONORABLE	GINGREY	PHIL		O	GA11	2012	2011	7/16/2012	8206597	FD
	GIOVINAZZI	GILES		A	TI00	2012	2011	11/16/2012	8209447	FD
	GIOVINAZZI	GILES		O	TI00	2012	2011	5/15/2012	9101645	FD
	GIRARD	ROBERTA MAE		O	VA04	2012	2011	5/17/2012	8208397	FD
	GIROD	OLIVIER A.		O	GP00	2012	2011	4/25/2012	9100598	FD
	GISH	MELINDA T.		O	LC00	2012	2011	5/14/2012	9101210	FD
	GIULIANI	MICHAEL L.		O	NY09	2012	2011	5/15/2012	9101646	FD
	GLASSCOCK	STACEY		O	OK03	2012	2011	5/9/2012	8205272	FD
	GLAZE	TERRI S.		O	CA14	2012	2011	5/14/2012	9101213	FD
	GLEASON	JESSICA A.		O	WA04	2012	2011	5/3/2012	9100733	FD
	GLEASON	RICHARD W.		O	MD03	2012	2011	5/3/2012	9100734	FD
	GLENN	HARRY J.		O	FL10	2012	2011	5/15/2012	9101647	FD
	GODDARD	RICHARD		O	NV02	2012	2011	7/20/2012	8206667	FD
	GOEHNER	BRADLEY R.		X	IR00	2012	2011	5/22/2012	8207376	FD
	GOEHNER	BRADLEY R.		T	IR00	2012	2012	10/25/2012	8209302	FD
	GOEHNER	BRADLEY R.		O	IR00	2012	2011	8/15/2012	8207580	FD
	GOFF	ERIC N.		A	CP00	2012	2011	6/26/2012	8206456	FD
	GOFF	ERIC N.		O	CP00	2012	2011	5/11/2012	9101002	FD
HONORABLE	GOHMERT	LOUIE		A	TX01	2012	2011	11/5/2012	8209409	FD
HONORABLE	GOHMERT	LOUIE		O	TX01	2012	2011	5/15/2012	8205471	FD
	GOKCIGDEM	MURAT		O	TX30	2012	2011	5/9/2012	8205273	FD
	GOLANT	BENJAMIN E.		E	LC00	2012	2012	10/11/2012	8209149	FD
	GOLANT	BENJAMIN E.		O	LC00	2012	2011	5/8/2012	8205186	FD
	GOLDBERG	DAVID S.		O	GP00	2012	2011	5/7/2012	9100828	FD
	GOLDBERG	DAVID S.		A	GP00	2012	2011	6/14/2012	8206342	FD
	GOLDBERG	JOHN		O	AG00	2012	2011	4/26/2012	9100612	FD
	GOLDBERG	MATTHEW S.		O	CB00	2012	2011	5/11/2012	9101019	FD
	GOLDFARB	CHARLES B.		O	LC00	2012	2011	5/8/2012	8205187	FD
	GOLDING	HEIDI L.		O	CB00	2012	2011	5/11/2012	9101004	FD
	GOLDMAN	WILLIAM M.		O	CP00	2012	2011	5/10/2012	9100888	FD
	GOLDSBOROUGH-LEE	ANGEL M.		O	AO00	2012	2011	5/11/2012	9101003	FD
	GONZALEZ	CESAR		O	FL21	2012	2011	5/9/2012	8205274	FD
HONORABLE	GONZALEZ	CHARLES A.		A	TX20	2012	2011	5/15/2012	8205467	FD
HONORABLE	GONZALEZ	CHARLES A.		O	TX20	2012	2011	5/9/2012	8205466	FD
	GONZALEZ	ROBERTO F.		O	TX14	2012	2011	10/24/2012	8209317	FD
	GOOD	LINDA A.		A	GO00	2012	2011	9/26/2012	8208934	FD
	GOOD	LINDA A.		O	GO00	2012	2011	5/11/2012	9101005	FD
HONORABLE	GOODLATTE	BOB		O	VA06	2012	2011	5/15/2012	8205472	FD
	GOODMAN	MICHAEL T.		O	IA01	2012	2011	5/14/2012	9101211	FD
	GOODMAN	WESLEY A.		O	SE00	2012	2011	5/14/2012	9101214	FD
	GOODWIN	JOHN D.		O	ID01	2012	2011	5/9/2012	8206121	FD
	GOODWIN	RODERICK R.		O	CB00	2012	2011	5/15/2012	9101648	FD
	GOON	JULIE L.		X	CM00	2012	2011	5/16/2012	8207284	FD
	GOON	JULIE L.		O	CM00	2012	2011	6/15/2012	8206398	FD
	GORDON	PATRICE L.		O	CB00	2012	2011	5/15/2012	9101649	FD
	GORE	RUSSELL H.		O	CL00	2012	2011	4/25/2012	9100599	FD
	GORSKI	JENNIFER N.		O	WA04	2012	2011	5/11/2012	9101006	FD
	GORTE	ROSS W.		T	LC00	2012	2012	4/25/2012	8204975	FD
	GORTE	ROSS W.		T	LC00	2012	2012	5/24/2012	8205558	FD
HONORABLE	GOSAR	PAUL A.		O	AZ01	2012	2011	6/14/2012	8206333	FD
HONORABLE	GOSS	PETER J.		O	CE00	2012	2011	5/15/2012	9102098	FD
	GOSSELIN	GEOFFREY M.		O	TI00	2012	2011	5/16/2012	9101876	FD
	GOTWALD	ROBERT C.		O	JT00	2012	2011	5/10/2012	9100889	FD
	GOULD	RON		O	AZ04	2012	2011	5/31/2012	8208703	FD
HONORABLE	GOWDY	TREY		O	SC04	2012	2011	5/9/2012	8205468	FD
	GRABELLE	JUSTIN  M.		O	FL05	2012	2011	5/14/2012	9101215	FD
	GRABELLE	JUSTIN  M.		A	FL05	2012	2011	11/27/2012	8209489	FD
	GRABER	BRION D.		T	JT00	2012	2012	2/21/2012	8204681	FD
	GRABER	JAMES S.		O	LC00	2012	2011	5/7/2012	9100829	FD
	GRAEUB	ANDREW C.		O	AO00	2012	2011	5/14/2012	9101216	FD
	GRAFENSTINE	THERESA M.		O	IG00	2012	2011	5/14/2012	9101212	FD
	GRAHAM	JOSEPH N.		O	LC00	2012	2011	5/10/2012	9100890	FD
	GRAHE	NORMAN C.		O	CP00	2012	2011	5/14/2012	9101217	FD
	GRAMIAK	DOUGLAS L.		O	DE00	2012	2011	5/23/2012	9101948	FD
	GRAMS	RODNEY D.		T	MN08	2012	2012	3/2/2012	8207971	FD
HONORABLE	GRANGER	KAY		X	TX12	2012	2011	4/25/2012	8206845	FD
HONORABLE	GRANGER	KAY		O	TX12	2012	2011	8/2/2012	8206796	FD
	GRASSMEYER	TYLER		X	OH07	2012	2011	4/27/2012	8207094	FD
	GRASSMEYER	TYLER		A	OH07	2012	2011	10/31/2012	8209346	FD
	GRASSMEYER	TYLER		O	OH07	2012	2011	8/10/2012	8207492	FD
	GRASSO	RICHARD A.	JR.	O	GP00	2012	2011	5/11/2012	9101008	FD
	GRASSO	VALERIE ANN BAILEY		O	LC00	2012	2011	5/2/2012	9100695	FD
	GRAVELLE	JANE G.		O	LC00	2012	2011	5/1/2012	9100667	FD
	GRAVES	BENTLEY		A	IA05	2012	2011	9/27/2012	8208935	FD
	GRAVES	BENTLEY		O	IA05	2012	2011	5/14/2012	9101218	FD
HONORABLE	GRAVES	SAM		O	MO06	2012	2011	5/14/2012	8205469	FD
	GRAVES	SCOTT  C.		O	TX11	2012	2011	5/15/2012	8206241	FD
HONORABLE	GRAVES	TOM		O	GA09	2012	2011	5/15/2012	8205473	FD
	GRAY	JASON J.		O	AP00	2012	2011	5/15/2012	9101652	FD
	GRAY	LESLIE M.	IV	O	RE00	2012	2011	5/15/2012	9101653	FD
	GRAYSON	ALAN MARK		X	FL09	2012	2011	5/15/2012	8207058	FD
	GRAYSON	ALAN MARK		O	FL09	2012	2011	7/18/2012	8208494	FD
	GREELEY	ROBERT M.		O	CP00	2012	2011	5/8/2012	8205188	FD
	GREELY	KEVIN B.		O	LC00	2012	2011	5/23/2012	9101949	FD
HONORABLE	GREEN	AL		A	TX09	2012	2011	7/6/2012	8206508	FD
HONORABLE	GREEN	AL		O	TX09	2012	2011	5/15/2012	8205474	FD
	GREEN	DENNIS		O	GP00	2012	2011	7/24/2012	8208484	FD
HONORABLE	GREEN	GENE		O	TX29	2012	2011	5/9/2012	8205475	FD
	GREEN	JO-MARIE S.		O	SH00	2012	2011	5/11/2012	9101082	FD
	GREEN	LYLE L.		O	GP00	2012	2011	5/9/2012	8205276	FD
	GREEN	MITCHELL	14	X	AO00	2012	2011	5/15/2012	8207544	FD
	GREEN	MITCHELL	14	A	AO00	2012	2011	11/6/2015	9107898	FD
	GREEN	MITCHELL	14	O	AO00	2012	2011	8/9/2012	8206991	FD
	GREEN	SUSAN M.		O	CV00	2012	2011	5/15/2012	9101654	FD
	GREENE	CHANTEL T.		O	AO00	2012	2011	5/29/2012	9101950	FD
	GREENE	CRAIG  M.		O	NS00	2012	2011	5/11/2012	9101009	FD
	GREENE	JASON		O	MO05	2012	2011	7/25/2012	8208511	FD
	GREENE	PAMELA A.		X	CB00	2012	2011	5/15/2012	8207207	FD
	GREENE	PAMELA A.		O	CB00	2012	2011	8/9/2012	8206992	FD
	GREENE	REGINALD BUDD		O	WM00	2012	2011	4/30/2012	9100649	FD
	GREENE	WILLIAM P.		O	SH00	2012	2011	7/26/2012	8206743	FD
	GREENFIELD	GEORGE R.		A	SE00	2012	2011	10/18/2012	8209255	FD
	GREENFIELD	GEORGE R.		O	SE00	2012	2011	5/31/2012	9102084	FD
	GREENWALT	WILLIAM C.		T	AP00	2012	2012	3/28/2012	8204841	FD
	GRENNON	WILLIAM M.		O	GP00	2012	2011	5/11/2012	9101010	FD
	GRIEG	JOI D.		T	LC00	2012	2012	6/12/2012	8206248	FD
	GRIFFIN	KY DOUGLAS		O	TX36	2012	2011	5/7/2012	8208329	FD
HONORABLE	GRIFFIN	TIM		X	AR02	2012	2011	5/15/2012	8206895	FD
HONORABLE	GRIFFIN	TIM		O	AR02	2012	2011	6/21/2012	8206431	FD
	GRIFFITH	BRIAN C.		O	OH01	2012	2011	6/6/2012	8206242	FD
HONORABLE	GRIFFITH	H. MORGAN		O	VA09	2012	2011	5/11/2012	8205476	FD
	GRIFFITTS	BOBBY R.		O	TN02	2012	2011	5/9/2012	8205277	FD
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2012	2011	6/14/2012	8206380	FD
HONORABLE	GRIJALVA	RAUL M.		X	AZ07	2012	2011	5/14/2012	8206857	FD
HONORABLE	GRIJALVA	RAUL M.		O	AZ07	2012	2011	5/14/2012	8205477	FD
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2012	2011	5/14/2012	8205478	FD
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2012	2011	6/29/2012	8206495	FD
	GRIMES	RONALD  J.		X	OH17	2012	2011	5/15/2012	8207208	FD
	GRIMES	RONALD  J.		O	OH17	2012	2011	6/14/2012	8206343	FD
	GRIMES	RONALD  J.		A	OH17	2012	2011	11/9/2012	8209450	FD
HONORABLE	GRIMM	MICHAEL G.		A	NY13	2012	2011	5/18/2012	8205480	FD
HONORABLE	GRIMM	MICHAEL G.		A	NY13	2012	2011	6/6/2012	8206199	FD
HONORABLE	GRIMM	MICHAEL G.		O	NY13	2012	2011	5/15/2012	8205479	FD
	GRIMMETT	JEANNE J.		O	LC00	2012	2011	5/1/2012	9100668	FD
	GRIMMETT	JEANNE J.		T	LC00	2012	2012	10/11/2012	8209137	FD
	GRIMMETT	RICHARD F.		O	LC00	2012	2011	5/1/2012	9100669	FD
	GRIMMETT	RICHARD F.		T	LC00	2012	2012	10/11/2012	8209138	FD
	GRISHAM	MICHELLE LUJAN		O	NM01	2012	2011	5/15/2012	8208574	FD
	GRISHAM	MICHELLE LUJAN		A	NM01	2012	2011	5/15/2013	8210431	FD
	GRISWOLD	RAYMOND		O	AO00	2012	2011	5/10/2012	9100891	FD
	GRONBERG	KEVIN E.		O	HM00	2012	2011	5/15/2012	9101655	FD
	GROPPER	ADAM		O	JT00	2012	2011	5/14/2012	9101219	FD
	GROSS	JASON  J.		O	CT02	2012	2011	5/8/2012	8205189	FD
	GROSSMAN	ANDREW L.		O	JT00	2012	2011	5/14/2012	9101220	FD
	GROSSMAN	EDWARD G.		X	LG00	2012	2011	4/27/2012	8207095	FD
	GROSSMAN	EDWARD G.		O	LG00	2012	2011	7/11/2012	8206550	FD
	GROSSMAN	JAMES D.		O	LG00	2012	2011	5/14/2012	9101221	FD
	GROVE	ROBIN D.		O	LC00	2012	2011	5/1/2012	9100670	FD
	GRUBER	MICHAEL R.		O	CM00	2012	2011	5/15/2012	9101656	FD
	GRUNWALD	JOHN		D	TX34	2012	2012	2/29/2012	8207694	FD
	GRUNWALD	JOHN		O	TX34	2012	2011	4/13/2012	8208110	FD
	GUDURU	PRATAP K.		O	AO00	2012	2011	5/14/2012	9101222	FD
	GUILLE	ERIC L.		A	CB00	2012	2011	9/20/2012	8208732	FD
	GUILLE	ERIC L.		O	CB00	2012	2011	5/4/2012	9100768	FD
	GUILLEN	JOSE		O	BU00	2012	2011	5/11/2012	9101011	FD
	GUILLEN	JOSE		A	BU00	2012	2011	10/19/2012	8209256	FD
	GUILLEN	JOSE		A	BU00	2012	2011	10/18/2012	8209189	FD
	GUILLEN	JOSE		A	BU00	2012	2011	5/13/2013	8210423	FD
HONORABLE	GUINTA	FRANK C.		A	NH01	2012	2011	8/31/2012	8207807	FD
HONORABLE	GUINTA	FRANK C.		O	NH01	2012	2011	5/15/2012	8205481	FD
	GULLO	THERESA A.		O	CB00	2012	2011	5/15/2012	9101657	FD
	GUNN	SUSAN H.		O	WA10	2012	2011	5/15/2012	8208575	FD
	GUPTA	SATISH K.		O	AC00	2012	2011	5/3/2012	9100735	FD
	GUPTA	STEPHANIE K.		A	AP00	2012	2011	10/16/2012	8209190	FD
	GUPTA	STEPHANIE K.		O	AP00	2012	2011	5/8/2012	8205190	FD
HONORABLE	GUTHRIE	BRETT		O	KY02	2012	2011	5/14/2012	8205482	FD
HONORABLE	GUTIERREZ	LUIS V.		X	IL04	2012	2011	5/14/2012	8206858	FD
HONORABLE	GUTIERREZ	LUIS V.		O	IL04	2012	2011	8/13/2012	8207477	FD
	GUTIERREZ	NORMA CONSUELO		O	LC00	2012	2011	5/14/2012	9101223	FD
	GUY	WILLIAM M.		O	GP00	2012	2011	3/15/2012	8208313	FD
	GWYN	NICHOLAS C.		X	WM00	2012	2011	5/15/2012	8207209	FD
	GWYN	NICHOLAS C.		O	WM00	2012	2011	6/13/2012	8206324	FD
	GWYNN	ANNE MARIE		O	LC00	2012	2011	4/24/2012	9100567	FD
HONORABLE	HAAS	KAREN L.		A	CL00	2012	2011	9/6/2012	8208256	FD
HONORABLE	HAAS	KAREN L.		O	CL00	2012	2011	5/15/2012	9101658	FD
	HACKBARTH	GLENN		X	MB00	2012	2011	5/11/2012	8207141	FD
	HACKBARTH	GLENN		O	MB00	2012	2011	7/5/2012	9102216	FD
	HADIJSKI	GEORGE		A	HO00	2012	2011	9/14/2012	8208220	FD
	HADIJSKI	GEORGE		O	HO00	2012	2011	5/15/2012	9101659	FD
	HADLEY	MARK P.		A	CB00	2012	2011	9/14/2018	9113989	FD
	HADLEY	MARK P.		O	CB00	2012	2011	5/4/2012	9100769	FD
	HAENSEL	CURT C.		O	LG00	2012	2011	5/15/2012	9101660	FD
	HAGAN	FRANCES B.		O	CP00	2012	2011	5/15/2012	9101661	FD
	HAGEN	STUART A.		O	CB00	2012	2011	5/15/2012	9101662	FD
HONORABLE	HAHN	JANICE		O	CA36	2012	2011	5/15/2012	8205484	FD
	HAILEY	SEAN		O	WM00	2012	2011	12/14/2012	8209554	FD
	HAIR	CONNIE L.		O	TX01	2012	2011	5/2/2012	9100696	FD
	HAIRSTON	EVA L.		O	GP00	2012	2011	5/1/2012	9100671	FD
	HALDEMAN	JEREMY K.		O	IR00	2012	2011	5/15/2012	9101663	FD
	HALE	SARAH C.		O	NC09	2012	2011	5/14/2012	9101224	FD
	HALL	AMY B.		O	CM00	2012	2011	5/14/2012	9101225	FD
	HALL	DENNIS M.		D	WI02	2012	2012	4/11/2012	8207695	FD
	HALL	DENNIS M.		O	WI02	2012	2011	7/25/2012	8208512	FD
	HALL	DONALD C.		X	AR02	2012	2011	5/15/2012	8207210	FD
	HALL	DONALD C.		O	AR02	2012	2011	6/14/2012	8206366	FD
	HALL	JENNIFER L.		O	TI00	2012	2011	5/15/2012	9101664	FD
	HALL	LAURIE B.		O	GP00	2012	2011	5/15/2012	9101469	FD
HONORABLE	HALL	RALPH M.		O	TX04	2012	2011	5/10/2012	8205483	FD
	HALL	RAYMOND J.		O	CB00	2012	2011	5/11/2012	9101012	FD
	HALLAHAN	KATE E.		A	AP00	2012	2011	5/20/2013	8210753	FD
	HALLAHAN	KATE E.		O	AP00	2012	2011	5/15/2012	9101665	FD
	HALLAHAN	KATE E.		A	AP00	2012	2011	9/11/2012	8208278	FD
	HALLER	PETER G.		O	GO00	2012	2011	5/15/2012	9101666	FD
	HALLER	PETER G.		A	GO00	2012	2011	9/21/2012	8208853	FD
	HALLIWELL	KELLEY		O	PA09	2012	2011	12/20/2012	8209605	FD
	HALPERN	HUGH N.		O	RU00	2012	2011	4/27/2012	9100626	FD
	HALPIN	DENNIS P.		O	IR00	2012	2011	5/15/2012	9101667	FD
	HALSTEAD	TERRY JASON		O	LC00	2012	2011	5/14/2012	9101226	FD
	HAMBLETON	RYAN M.		O	GO00	2012	2011	5/15/2012	9101668	FD
	HAMBRIC	STEEN H.		O	AO00	2012	2011	5/14/2012	9101229	FD
	HAMILTON POLING	PARKER		A	NC10	2012	2011	1/3/2013	8209623	FD
	HAMILTON POLING	PARKER		O	NC10	2012	2011	5/11/2012	9101013	FD
	HAMMILL	ANDREW T.		O	NN00	2012	2011	5/4/2012	9100770	FD
	HAMMOND	CASEY		O	RE00	2012	2011	5/11/2012	9101014	FD
	HAMMOND	TOM J.		O	SY00	2012	2011	5/15/2012	9101669	FD
	HAMNER	PHILIP D.		O	AO00	2012	2011	5/9/2012	8205279	FD
HONORABLE	HANABUSA	COLLEEN W.		A	HI01	2012	2011	5/14/2013	8210409	FD
HONORABLE	HANABUSA	COLLEEN W.		O	HI01	2012	2011	5/15/2012	8205485	FD
	HANCOCK	HAROLD		A	WM00	2012	2011	9/19/2012	8208733	FD
	HANCOCK	HAROLD		A	WM00	2012	2011	12/7/2012	8209537	FD
	HANCOCK	HAROLD		O	WM00	2012	2011	5/15/2012	8206243	FD
	HANCOCK	TERRY L.		O	AO00	2012	2011	4/24/2012	9100568	FD
	HANDY	MICHAEL		O	LC00	2012	2011	5/14/2012	9101230	FD
	HANKS	MILTON RAY		D	UT02	2012	2012	3/29/2012	8207696	FD
	HANLEY	KERRI L.		O	SG00	2012	2011	5/15/2012	9101671	FD
HONORABLE	HANNA	RICHARD L.		X	NY24	2012	2011	5/14/2012	8206859	FD
HONORABLE	HANNA	RICHARD L.		O	NY24	2012	2011	8/13/2012	8207468	FD
	HANNAN	JOHN L.	JR.	O	GP00	2012	2011	5/15/2012	9101672	FD
	HANNEL	ERIC E.		X	VR00	2012	2011	5/22/2012	8207377	FD
	HANNEL	ERIC E.		O	VR00	2012	2011	6/6/2012	8206244	FD
	HANNY	WILLIAM M.		O	CP00	2012	2011	5/3/2012	9100736	FD
	HANONU	TINA M.		O	AO00	2012	2011	5/14/2012	9101231	FD
	HANRAHAN	CHARLES E.		O	LC00	2012	2011	5/14/2012	9101233	FD
	HANRAHAN	THOMAS K.		O	CL00	2012	2011	4/23/2012	9100539	FD
	HANRATTY	DENNIS M.		O	LC00	2012	2011	5/14/2012	9101232	FD
