Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
HONORABLE	KILDEE	DALE E.		O	MI05	2010	2009	5/13/2010	8147286	FD
HONORABLE	KILPATRICK	CAROLYN C.		O	MI13	2010	2009	5/17/2010	8147287	FD
HONORABLE	KILROY	MARY JO		A	OH15	2010	2009	9/7/2010	8148824	FD
HONORABLE	KILROY	MARY JO		O	OH15	2010	2009	8/24/2010	8148669	FD
HONORABLE	KIND	RON		O	WI03	2010	2009	5/13/2010	8147288	FD
HONORABLE	KING	PETER T.		O	NY03	2010	2009	5/17/2010	8147290	FD
HONORABLE	KING	STEVE		O	IA05	2010	2009	5/14/2010	8147289	FD
HONORABLE	KINGSTON	JACK		O	GA01	2010	2009	5/17/2010	8147291	FD
HONORABLE	KINGSTON	JACK		A	GA01	2010	2009	7/15/2010	8148164	FD
HONORABLE	KIRK	MARK STEVEN		O	IL10	2010	2009	5/17/2010	8147292	FD
HONORABLE	KIRKPATRICK	ANN		O	AZ01	2010	2009	5/17/2010	8147293	FD
HONORABLE	KISSELL	LARRY		O	NC08	2010	2009	5/17/2010	8147295	FD
HONORABLE	KLEIN	RON		O	FL22	2010	2009	5/13/2010	8147294	FD
HONORABLE	KLINE	JOHN		O	MN02	2010	2009	5/17/2010	8147296	FD
	KLING	JEFFREY R.		A	CB00	2010	2009	7/11/2016	9109639	FD
HONORABLE	KOSMAS	SUZANNE M.		O	FL24	2010	2009	5/13/2010	8147297	FD
HONORABLE	KRATOVIL	FRANK	JR.	A	MD01	2010	2009	9/1/2010	8148766	FD
HONORABLE	KRATOVIL	FRANK	JR.	O	MD01	2010	2009	5/17/2010	8147298	FD
HONORABLE	KUCINICH	DENNIS		O	OH10	2010	2009	5/13/2010	8147299	FD
HONORABLE	LAMBORN	DOUG		A	CO05	2010	2009	6/24/2010	8147948	FD
HONORABLE	LAMBORN	DOUG		O	CO05	2010	2009	5/14/2010	8147303	FD
HONORABLE	LANCE	LEONARD		A	NJ07	2010	2009	7/28/2010	8148302	FD
HONORABLE	LANCE	LEONARD		O	NJ07	2010	2009	6/17/2010	8147842	FD
HONORABLE	LANGEVIN	JAMES R.		O	RI02	2010	2009	5/17/2010	8147300	FD
HONORABLE	LARSEN	RICK		O	WA02	2010	2009	5/13/2010	8147301	FD
HONORABLE	LARSON	JOHN B.		O	CT01	2010	2009	5/12/2010	8147302	FD
HONORABLE	LATHAM	TOM		A	IA04	2010	2009	9/29/2010	8149075	FD
HONORABLE	LATHAM	TOM		O	IA04	2010	2009	5/17/2010	8147304	FD
HONORABLE	LATOURETTE	STEVEN C.		O	OH14	2010	2009	5/17/2010	8147306	FD
HONORABLE	LATTA	ROBERT E.		O	OH05	2010	2009	5/14/2010	8147305	FD
HONORABLE	LEE	BARBARA		O	CA09	2010	2009	5/17/2010	8147307	FD
HONORABLE	LEE	CHRISTOPHER JOHN		A	NY26	2010	2009	6/17/2010	8147841	FD
HONORABLE	LEE	CHRISTOPHER JOHN		O	NY26	2010	2009	5/17/2010	8147308	FD
HONORABLE	LEVIN	SANDER M.		O	MI12	2010	2009	5/14/2010	8147310	FD
HONORABLE	LEWIS	JERRY		O	CA41	2010	2009	5/12/2010	8147311	FD
HONORABLE	LEWIS	JOHN		O	GA05	2010	2009	5/17/2010	8147312	FD
HONORABLE	LINDER	JOHN		O	GA07	2010	2009	6/16/2010	8147832	FD
HONORABLE	LIPINSKI	DANIEL		O	IL03	2010	2009	5/14/2010	8147313	FD
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2010	2009	6/15/2010	8147720	FD
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2010	2009	7/14/2011	8203339	FD
HONORABLE	LOEBSACK	DAVID		O	IA02	2010	2009	5/13/2010	8147314	FD
HONORABLE	LOEBSACK	DAVID		A	IA02	2010	2009	6/24/2010	8147892	FD
HONORABLE	LOFGREN	ZOE		O	CA16	2010	2009	6/16/2010	8147833	FD
HONORABLE	LOFGREN	ZOE		O	CA16	2010	2009	7/13/2011	8203340	FD
HONORABLE	LOWEY	NITA M.		A	NY18	2010	2009	6/24/2011	8203166	FD
HONORABLE	LOWEY	NITA M.		O	NY18	2010	2009	5/14/2010	8147315	FD
HONORABLE	LUCAS	FRANK D.		O	OK03	2010	2009	5/17/2010	8147316	FD
HONORABLE	LUETKEMEYER	BLAINE		O	MO09	2010	2009	5/14/2010	8147317	FD
HONORABLE	LUJAN	BEN RAY		O	NM03	2010	2009	5/17/2010	8147318	FD
HONORABLE	LUMMIS	CYNTHIA M.		A	WY00	2010	2009	9/21/2010	8148995	FD
HONORABLE	LUMMIS	CYNTHIA M.		O	WY00	2010	2009	5/17/2010	8147319	FD
HONORABLE	LUNGREN	DANIEL E.		O	CA03	2010	2009	5/12/2010	8147320	FD
HONORABLE	LYNCH	STEPHEN F.		O	MA09	2010	2009	5/14/2010	8147321	FD
HONORABLE	MACK	CONNIE		O	FL14	2010	2009	5/12/2010	8147322	FD
HONORABLE	MAFFEI	DANIEL B.		O	NY25	2010	2009	5/26/2010	8147324	FD
HONORABLE	MALONEY	CAROLYN B.		O	NY14	2010	2009	5/13/2010	8147325	FD
HONORABLE	MANZULLO	DONALD A.		O	IL16	2010	2009	5/14/2010	8147328	FD
HONORABLE	MARCHANT	KENNY		O	TX24	2010	2009	7/1/2010	8147980	FD
HONORABLE	MARCHANT	KENNY		A	TX24	2010	2009	2/1/2011	8200160	FD
HONORABLE	MARKEY	BETSY		O	CO04	2010	2009	5/13/2010	8147329	FD
HONORABLE	MARKEY	EDWARD J.		O	MA07	2010	2009	5/17/2010	8147326	FD
HONORABLE	MARSHALL	JIM		A	GA08	2010	2009	9/30/2010	8149091	FD
HONORABLE	MARSHALL	JIM		O	GA08	2010	2009	8/20/2010	8148646	FD
HONORABLE	MASSA	ERIC J. J.		T	NY29	2010	2010	5/12/2010	8144302	FD
HONORABLE	MATHESON	JIM		O	UT02	2010	2009	5/11/2010	8147327	FD
HONORABLE	MATSUI	DORIS O.		O	CA05	2010	2009	5/14/2010	8147330	FD
HONORABLE	MCCARTHY	CAROLYN		O	NY04	2010	2009	5/14/2010	8147331	FD
HONORABLE	MCCARTHY	KEVIN		O	CA22	2010	2009	5/17/2010	8147332	FD
HONORABLE	MCCAUL	MICHAEL T.		A	TX10	2010	2009	9/16/2010	8148956	FD
HONORABLE	MCCAUL	MICHAEL T.		O	TX10	2010	2009	8/16/2010	8148603	FD
HONORABLE	MCCLINTOCK	TOM		A	CA04	2010	2009	5/15/2012	8206191	FD
HONORABLE	MCCLINTOCK	TOM		A	CA04	2010	2009	7/28/2010	8148303	FD
HONORABLE	MCCLINTOCK	TOM		O	CA04	2010	2009	5/14/2010	8147334	FD
HONORABLE	MCCOLLUM	BETTY		O	MN04	2010	2009	5/26/2010	8147333	FD
HONORABLE	MCCOLLUM	BETTY		A	MN04	2010	2009	7/2/2010	8148024	FD
HONORABLE	MCCOLLUM	BETTY		A	MN04	2010	2009	7/23/2010	8148245	FD
HONORABLE	MCCOTTER	THADDEUS G.		A	MI11	2010	2009	5/13/2011	9100149	FD
HONORABLE	MCCOTTER	THADDEUS G.		O	MI11	2010	2009	5/14/2010	8147335	FD
HONORABLE	MCCOTTER	THADDEUS G.		A	MI11	2010	2009	8/3/2010	8148377	FD
HONORABLE	MCDERMOTT	JIM		O	WA07	2010	2009	5/14/2010	8147336	FD
	MCFAUL	DANIEL F.		A	FL01	2010	2009	8/17/2012	8207592	FD
HONORABLE	MCGOVERN	JAMES P.		O	MA03	2010	2009	5/17/2010	8147337	FD
HONORABLE	MCHENRY	PATRICK T.		A	NC10	2010	2009	6/11/2010	8147607	FD
HONORABLE	MCHENRY	PATRICK T.		O	NC10	2010	2009	5/13/2010	8147338	FD
HONORABLE	MCINTYRE	MIKE		O	NC07	2010	2009	5/17/2010	8147339	FD
HONORABLE	MCKEON	HOWARD P. "BUCK"		O	CA25	2010	2009	6/11/2010	8147608	FD
HONORABLE	MCMAHON	MICHAEL E.		O	NY13	2010	2009	5/17/2010	8147340	FD
HONORABLE	MCMORRIS RODGERS	CATHY		O	WA05	2010	2009	5/17/2010	8147403	FD
HONORABLE	MCNERNEY	JERRY		O	CA11	2010	2009	5/14/2010	8147341	FD
HONORABLE	MEEK	KENDRICK B.		O	FL17	2010	2009	5/14/2010	8147342	FD
HONORABLE	MEEKS	GREGORY W.		A	NY06	2010	2009	6/30/2011	8203201	FD
HONORABLE	MEEKS	GREGORY W.		O	NY06	2010	2009	6/16/2010	8147834	FD
HONORABLE	MELANCON	CHARLIE		A	LA03	2010	2009	7/30/2010	8148320	FD
HONORABLE	MELANCON	CHARLIE		O	LA03	2010	2009	5/17/2010	8147343	FD
HONORABLE	MICA	JOHN L.		O	FL07	2010	2009	5/14/2010	8147344	FD
HONORABLE	MICHAUD	MICHAEL H.		O	ME02	2010	2009	5/11/2010	8147345	FD
HONORABLE	MILLER	BRAD		O	NC13	2010	2009	5/17/2010	8147350	FD
HONORABLE	MILLER	BRAD		A	NC13	2010	2009	3/8/2011	8200281	FD
HONORABLE	MILLER	CANDICE S.		O	MI10	2010	2009	5/13/2010	8147346	FD
HONORABLE	MILLER	GARY G.		O	CA42	2010	2009	5/17/2010	8147348	FD
HONORABLE	MILLER	GEORGE		O	CA07	2010	2009	5/17/2010	8147349	FD
HONORABLE	MILLER	JEFF		A	FL01	2010	2009	6/23/2010	8147893	FD
HONORABLE	MILLER	JEFF		O	FL01	2010	2009	5/14/2010	8147347	FD
	MILLER	SCOTT E.		A	PA19	2010	2009	4/2/2013	8210066	FD
HONORABLE	MINNICK	WALT		A	ID01	2010	2009	5/21/2010	8147352	FD
HONORABLE	MINNICK	WALT		O	ID01	2010	2009	5/13/2010	8147351	FD
HONORABLE	MITCHELL	HARRY E.		O	AZ05	2010	2009	5/28/2010	8147353	FD
HONORABLE	MOLLOHAN	ALAN B.		O	WV01	2010	2009	8/16/2010	8148536	FD
HONORABLE	MOORE	DENNIS		O	KS03	2010	2009	5/11/2010	8147354	FD
HONORABLE	MOORE	DENNIS		A	KS03	2010	2009	8/11/2010	8148470	FD
HONORABLE	MOORE	GWEN		A	WI04	2010	2009	6/11/2010	8147609	FD
HONORABLE	MOORE	GWEN		O	WI04	2010	2009	5/12/2010	8147355	FD
HONORABLE	MORAN	JAMES P.		A	VA08	2010	2009	8/20/2010	8148647	FD
HONORABLE	MORAN	JAMES P.		O	VA08	2010	2009	5/17/2010	8147356	FD
HONORABLE	MORAN	JERRY		O	KS01	2010	2009	5/7/2010	8147357	FD
HONORABLE	MURPHY	CHRISTOPHER S.		O	CT05	2010	2009	5/17/2010	8147359	FD
HONORABLE	MURPHY	PATRICK J.		A	PA08	2010	2009	5/17/2010	8147361	FD
HONORABLE	MURPHY	PATRICK J.		O	PA08	2010	2009	5/17/2010	8147360	FD
HONORABLE	MURPHY	PATRICK J.		A	PA08	2010	2009	7/14/2010	8148102	FD
HONORABLE	MURPHY	SCOTT		A	NY20	2010	2009	12/22/2010	8200058	FD
HONORABLE	MURPHY	SCOTT		A	NY20	2010	2009	3/24/2011	8200431	FD
HONORABLE	MURPHY	SCOTT		O	NY20	2010	2009	8/11/2010	8148471	FD
HONORABLE	MURPHY	TIM		A	PA18	2010	2009	6/30/2010	8147986	FD
HONORABLE	MURPHY	TIM		O	PA18	2010	2009	5/17/2010	8147362	FD
HONORABLE	MYRICK	SUE WILKINS		A	NC09	2010	2009	7/19/2010	8148193	FD
HONORABLE	MYRICK	SUE WILKINS		O	NC09	2010	2009	5/14/2010	8147358	FD
HONORABLE	NADLER	JERROLD		O	NY08	2010	2009	5/13/2010	8147363	FD
HONORABLE	NAPOLITANO	GRACE F.		O	CA38	2010	2009	5/14/2010	8147364	FD
HONORABLE	NEAL	RICHARD E.		O	MA02	2010	2009	5/17/2010	8147365	FD
HONORABLE	NEUGEBAUER	RANDY		O	TX19	2010	2009	5/13/2010	8147366	FD
HONORABLE	NORTON	ELEANOR HOLMES		O	DC00	2010	2009	5/7/2010	8147367	FD
HONORABLE	NUNES	DEVIN		O	CA21	2010	2009	5/10/2010	8147368	FD
HONORABLE	NYE	GLENN C.		O	VA02	2010	2009	6/15/2010	8147728	FD
HONORABLE	OBERSTAR	JAMES L.		A	MN08	2010	2009	6/18/2010	8147869	FD
HONORABLE	OBERSTAR	JAMES L.		O	MN08	2010	2009	5/17/2010	8147370	FD
HONORABLE	OBEY	DAVID R.		O	WI07	2010	2009	5/14/2010	8147369	FD
HONORABLE	OLSON	PETE		O	TX22	2010	2009	5/17/2010	8147371	FD
HONORABLE	OLVER	JOHN W.		O	MA01	2010	2009	5/12/2010	8147372	FD
HONORABLE	ORTIZ	SOLOMON P.		A	TX27	2010	2009	10/19/2010	8149207	FD
HONORABLE	ORTIZ	SOLOMON P.		O	TX27	2010	2009	5/17/2010	8147374	FD
HONORABLE	OWENS	WILLIAM L.		A	NY23	2010	2009	7/27/2010	8148304	FD
HONORABLE	OWENS	WILLIAM L.		O	NY23	2010	2009	5/17/2010	8147373	FD
HONORABLE	PALLONE	FRANK	JR.	O	NJ06	2010	2009	5/17/2010	8147375	FD
HONORABLE	PASCRELL	BILL	JR.	A	NJ08	2010	2009	7/20/2010	8148194	FD
HONORABLE	PASCRELL	BILL	JR.	O	NJ08	2010	2009	5/11/2010	8147376	FD
HONORABLE	PASTOR	ED		O	AZ04	2010	2009	5/12/2010	8147377	FD
HONORABLE	PAUL	RON		A	TX14	2010	2009	6/29/2011	8203202	FD
HONORABLE	PAUL	RON		O	TX14	2010	2009	5/12/2010	8147378	FD
HONORABLE	PAULSEN	ERIK		O	MN03	2010	2009	5/13/2010	8147379	FD
	PAULSON	JUDY K.		A	FL14	2010	2009	4/19/2012	8204948	FD
HONORABLE	PAYNE	DONALD M.		A	NJ10	2010	2009	5/27/2010	8147381	FD
HONORABLE	PAYNE	DONALD M.		O	NJ10	2010	2009	5/17/2010	8147380	FD
HONORABLE	PELOSI	NANCY		A	CA08	2010	2009	6/8/2010	8147383	FD
HONORABLE	PELOSI	NANCY		O	CA08	2010	2009	5/17/2010	8147382	FD
HONORABLE	PENCE	MIKE		O	IN06	2010	2009	5/14/2010	8147384	FD
HONORABLE	PERLMUTTER	ED		O	CO07	2010	2009	8/19/2010	8148648	FD
HONORABLE	PERRIELLO	THOMAS S. P.		O	VA05	2010	2009	5/17/2010	8147385	FD
HONORABLE	PETERS	GARY C.		A	MI09	2010	2009	7/30/2010	8148321	FD
HONORABLE	PETERS	GARY C.		O	MI09	2010	2009	5/17/2010	8147386	FD
HONORABLE	PETERS	GARY C.		A	MI09	2010	2009	7/8/2011	8203257	FD
HONORABLE	PETERS	GARY C.		A	MI09	2010	2009	7/25/2013	8212677	FD
HONORABLE	PETERSON	COLLIN C.		O	MN07	2010	2009	5/7/2010	8147387	FD
HONORABLE	PETRI	THOMAS E.		A	WI06	2010	2009	9/17/2010	8148966	FD
HONORABLE	PETRI	THOMAS E.		O	WI06	2010	2009	5/4/2010	8147388	FD
HONORABLE	PIERLUISI	PEDRO R.		O	PR00	2010	2009	6/21/2010	8147894	FD
HONORABLE	PINGREE	CHELLIE		A	ME01	2010	2009	1/12/2011	8200084	FD
HONORABLE	PINGREE	CHELLIE		O	ME01	2010	2009	5/13/2010	8147389	FD
HONORABLE	PITTS	JOSEPH R.		A	PA16	2010	2009	9/13/2010	8148883	FD
HONORABLE	PITTS	JOSEPH R.		O	PA16	2010	2009	5/10/2010	8147390	FD
HONORABLE	PLATTS	TODD RUSSELL		O	PA19	2010	2009	5/17/2010	8147391	FD
HONORABLE	POE	TED		A	TX02	2010	2009	6/29/2010	8147978	FD
HONORABLE	POE	TED		O	TX02	2010	2009	5/27/2010	8147392	FD
HONORABLE	POLIS	JARED		O	CO02	2010	2009	8/10/2010	8148450	FD
HONORABLE	POMEROY	EARL		O	ND00	2010	2009	5/17/2010	8147393	FD
HONORABLE	POMPEO	MIKE		O	KS04	2010	2009	7/13/2011	8203314	FD
HONORABLE	POSEY	BILL		O	FL15	2010	2009	5/13/2010	8147394	FD
HONORABLE	PRICE	DAVID E.		O	NC04	2010	2009	5/17/2010	8147396	FD
HONORABLE	PRICE	TOM		A	GA06	2010	2009	9/30/2010	8149092	FD
HONORABLE	PRICE	TOM		O	GA06	2010	2009	7/30/2010	8148323	FD
HONORABLE	PUTNAM	ADAM H.		O	FL12	2010	2009	6/15/2010	8147681	FD
HONORABLE	QUIGLEY	MIKE		O	IL05	2010	2009	5/12/2010	8147397	FD
HONORABLE	RADANOVICH	GEORGE		O	CA19	2010	2009	5/13/2010	8147398	FD
HONORABLE	RAHALL	NICK J.	II	O	WV03	2010	2009	8/12/2010	8148472	FD
HONORABLE	RAHALL	NICK J.	II	O	WV03	2010	2009	6/28/2011	8203203	FD
HONORABLE	RANGEL	CHARLES B.		O	NY15	2010	2009	5/13/2010	8147399	FD
HONORABLE	RANGEL	CHARLES B.		A	NY15	2010	2009	10/2/2012	8209051	FD
	RASMUSSEN	ERIK R.		T	WM00	2010	2010	11/20/2014	9105665	FD
HONORABLE	REHBERG	DENNY		A	MT00	2010	2009	7/20/2010	8148195	FD
HONORABLE	REHBERG	DENNY		O	MT00	2010	2009	6/16/2010	8147835	FD
HONORABLE	REICHERT	DAVID G.		O	WA08	2010	2009	5/14/2010	8147400	FD
HONORABLE	REYES	SILVESTRE		O	TX16	2010	2009	5/14/2010	8147401	FD
HONORABLE	RICHARDSON	LAURA		O	CA37	2010	2009	5/18/2010	8147402	FD
HONORABLE	RICHMOND	CEDRIC L.		A	LA02	2010	2009	7/13/2011	8203341	FD
HONORABLE	RODRIGUEZ	CIRO D.		A	TX23	2010	2009	7/6/2010	8148025	FD
HONORABLE	RODRIGUEZ	CIRO D.		O	TX23	2010	2009	5/25/2010	8147404	FD
HONORABLE	ROE	DAVID P.		A	TN01	2010	2009	6/22/2010	8147895	FD
HONORABLE	ROE	DAVID P.		O	TN01	2010	2009	5/17/2010	8147405	FD
HONORABLE	ROGERS	HAROLD		O	KY05	2010	2009	5/14/2010	8147406	FD
HONORABLE	ROGERS	MIKE		O	MI08	2010	2009	5/14/2010	8147408	FD
HONORABLE	ROGERS	MIKE		O	AL03	2010	2009	5/17/2010	8147407	FD
HONORABLE	ROHRABACHER	DANA		O	CA46	2010	2009	4/27/2010	8147409	FD
HONORABLE	ROONEY	THOMAS J.		A	FL16	2010	2009	5/25/2010	8147411	FD
HONORABLE	ROONEY	THOMAS J.		O	FL16	2010	2009	5/14/2010	8147410	FD
HONORABLE	ROS-LEHTINEN	ILEANA		O	FL18	2010	2009	5/17/2010	8147309	FD
HONORABLE	ROSKAM	PETER J.		O	IL06	2010	2009	7/1/2010	8147987	FD
HONORABLE	ROSS	MIKE		O	AR04	2010	2009	5/14/2010	8147412	FD
HONORABLE	ROTHMAN	STEVEN R.		A	NJ09	2010	2009	5/6/2011	8200655	FD
HONORABLE	ROTHMAN	STEVEN R.		O	NJ09	2010	2009	5/17/2010	8147413	FD
HONORABLE	ROYBAL-ALLARD	LUCILLE		A	CA34	2010	2009	7/6/2010	8148026	FD
HONORABLE	ROYBAL-ALLARD	LUCILLE		O	CA34	2010	2009	6/11/2010	8147610	FD
HONORABLE	ROYCE	EDWARD R.		O	CA40	2010	2009	5/14/2010	8147414	FD
HONORABLE	RUPPERSBERGER	C.A. DUTCH		A	MD02	2010	2009	9/23/2010	8149030	FD
HONORABLE	RUPPERSBERGER	C.A. DUTCH		O	MD02	2010	2009	5/12/2010	8147415	FD
HONORABLE	RUSH	BOBBY L.		O	IL01	2010	2009	6/16/2010	8147836	FD
HONORABLE	RYAN	PAUL		A	WI01	2010	2009	5/25/2010	8147417	FD
HONORABLE	RYAN	PAUL		O	WI01	2010	2009	5/17/2010	8147416	FD
HONORABLE	RYAN	TIM		O	OH17	2010	2009	5/14/2010	8147418	FD
HONORABLE	SABLAN	GREGORIO KILILI C.		O	MP00	2010	2009	5/11/2010	8147419	FD
HONORABLE	SABLAN	GREGORIO KILILI C.		A	MP00	2010	2009	7/13/2010	8148103	FD
HONORABLE	SALAZAR	JOHN T.		O	CO03	2010	2009	5/13/2010	8147421	FD
HONORABLE	SANCHEZ	LINDA T.		A	CA39	2010	2009	5/9/2011	8200657	FD
HONORABLE	SANCHEZ	LINDA T.		O	CA39	2010	2009	5/17/2010	8147420	FD
HONORABLE	SANCHEZ	LORETTA		O	CA47	2010	2009	5/11/2010	8147422	FD
HONORABLE	SARBANES	JOHN P.		O	MD03	2010	2009	5/14/2010	8147424	FD
HONORABLE	SCALISE	STEVE		A	LA01	2010	2009	6/24/2010	8147896	FD
HONORABLE	SCALISE	STEVE		O	LA01	2010	2009	5/24/2010	8147426	FD
HONORABLE	SCHAKOWSKY	JANICE D.		A	IL09	2010	2009	5/13/2011	9100150	FD
HONORABLE	SCHAKOWSKY	JANICE D.		O	IL09	2010	2009	5/17/2010	8147428	FD
HONORABLE	SCHAUER	MARK H.		O	MI07	2010	2009	5/25/2010	8147427	FD
HONORABLE	SCHIFF	ADAM B.		O	CA29	2010	2009	5/17/2010	8147425	FD
HONORABLE	SCHMIDT	JEAN		A	OH02	2010	2009	7/22/2010	8148213	FD
HONORABLE	SCHMIDT	JEAN		O	OH02	2010	2009	5/24/2010	8147429	FD
HONORABLE	SCHOCK	AARON		A	IL18	2010	2009	7/21/2010	9105481	FD
HONORABLE	SCHOCK	AARON		O	IL18	2010	2009	5/15/2010	9105480	FD
HONORABLE	SCHRADER	KURT		O	OR05	2010	2009	5/17/2010	8147433	FD
HONORABLE	SCHWARTZ	ALLYSON Y.		A	PA13	2010	2009	6/18/2010	8147870	FD
HONORABLE	SCHWARTZ	ALLYSON Y.		O	PA13	2010	2009	6/9/2010	8147430	FD
HONORABLE	SCOTT	DAVID		O	GA13	2010	2009	5/17/2010	8147431	FD
HONORABLE	SCOTT	ROBERT C. "BOBBY"		A	VA03	2010	2009	7/9/2010	8148075	FD
HONORABLE	SCOTT	ROBERT C. "BOBBY"		O	VA03	2010	2009	5/20/2010	8147432	FD
HONORABLE	SENSENBRENNER	F. JAMES	JR.	O	WI05	2010	2009	5/17/2010	8147434	FD
HONORABLE	SENSENBRENNER	F. JAMES	JR.	A	WI05	2010	2009	6/29/2010	8147979	FD
HONORABLE	SERRANO	JOSE E.		O	NY16	2010	2009	5/7/2010	8147435	FD
HONORABLE	SESSIONS	PETE		A	TX32	2010	2009	5/17/2011	9100151	FD
HONORABLE	SESSIONS	PETE		O	TX32	2010	2009	5/14/2010	8147436	FD
HONORABLE	SESTAK	JOE		O	PA07	2010	2009	5/10/2010	8147437	FD
HONORABLE	SESTAK	JOE		A	PA07	2010	2009	6/30/2010	8147988	FD
	SEWELL	TERRYCINA ANDREA		A	AL07	2010	2009	11/27/2012	8209496	FD
HONORABLE	SHADEGG	JOHN		A	AZ03	2010	2009	6/9/2010	8147439	FD
HONORABLE	SHADEGG	JOHN		O	AZ03	2010	2009	5/17/2010	8147438	FD
HONORABLE	SHEA-PORTER	CAROL		O	NH01	2010	2009	5/17/2010	8147395	FD
HONORABLE	SHERMAN	BRAD		O	CA27	2010	2009	5/6/2010	8147440	FD
HONORABLE	SHIMKUS	JOHN		O	IL19	2010	2009	5/13/2010	8147441	FD
HONORABLE	SHULER	HEATH		A	NC11	2010	2009	8/11/2011	8203714	FD
HONORABLE	SHULER	HEATH		O	NC11	2010	2009	8/16/2010	8148600	FD
HONORABLE	SHUSTER	BILL		O	PA09	2010	2009	7/2/2010	8148027	FD
HONORABLE	SHUSTER	BILL		A	PA09	2010	2009	7/27/2010	8148269	FD
HONORABLE	SIMPSON	MICHAEL K.		A	ID02	2010	2009	6/24/2010	8147922	FD
HONORABLE	SIMPSON	MICHAEL K.		A	ID02	2010	2009	7/1/2010	8147989	FD
HONORABLE	SIMPSON	MICHAEL K.		O	ID02	2010	2009	5/17/2010	8147618	FD
HONORABLE	SIRES	ALBIO		O	NJ13	2010	2009	5/25/2010	8147442	FD
HONORABLE	SKELTON	IKE		O	MO04	2010	2009	5/17/2010	8147443	FD
HONORABLE	SLAUGHTER	LOUISE MCINTOSH		O	NY28	2010	2009	5/6/2010	8147445	FD
HONORABLE	SMITH	ADAM		O	WA09	2010	2009	5/12/2010	8147446	FD
HONORABLE	SMITH	ADRIAN		A	NE03	2010	2009	6/18/2010	8147876	FD
HONORABLE	SMITH	ADRIAN		O	NE03	2010	2009	5/17/2010	8147447	FD
HONORABLE	SMITH	CHRISTOPHER H.		O	NJ04	2010	2009	5/17/2010	8147448	FD
HONORABLE	SMITH	LAMAR		O	TX21	2010	2009	6/16/2010	8147838	FD
HONORABLE	SNYDER	VIC		O	AR02	2010	2009	6/3/2010	8147449	FD
HONORABLE	SOUDER	MARK E.		O	IN03	2010	2009	5/17/2010	8147450	FD
HONORABLE	SOUDER	MARK E.		T	IN03	2010	2010	8/13/2010	8148526	FD
HONORABLE	SPACE	ZACHARY T.		O	OH18	2010	2009	5/18/2010	8147451	FD
HONORABLE	SPEIER	JACKIE		O	CA12	2010	2009	6/17/2010	8147871	FD
HONORABLE	SPRATT	JOHN M.	JR.	A	SC05	2010	2009	9/10/2010	8148870	FD
HONORABLE	SPRATT	JOHN M.	JR.	O	SC05	2010	2009	7/30/2010	8148322	FD
HONORABLE	STARK	FORTNEY PETE		O	CA13	2010	2009	5/5/2010	8147452	FD
HONORABLE	STEARNS	CLIFF		O	FL06	2010	2009	5/17/2010	8147453	FD
HONORABLE	STUPAK	BART		O	MI01	2010	2009	5/13/2010	8147454	FD
HONORABLE	SULLIVAN	JOHN		O	OK01	2010	2009	5/13/2010	8147455	FD
HONORABLE	SUTTON	BETTY		O	OH13	2010	2009	5/14/2010	8147456	FD
HONORABLE	TANNER	JOHN S.		A	TN08	2010	2009	8/17/2010	8148601	FD
HONORABLE	TANNER	JOHN S.		A	TN08	2010	2009	9/22/2010	8149025	FD
HONORABLE	TANNER	JOHN S.		O	TN08	2010	2009	5/17/2010	8147617	FD
HONORABLE	TAYLOR	GENE		O	MS04	2010	2009	5/26/2010	8147459	FD
HONORABLE	TAYLOR	GENE		A	MS04	2010	2009	6/18/2010	8147872	FD
HONORABLE	TEAGUE	HARRY		A	NM02	2010	2009	5/26/2010	8147460	FD
HONORABLE	TEAGUE	HARRY		A	NM02	2010	2009	9/15/2010	8148930	FD
HONORABLE	TEAGUE	HARRY		O	NM02	2010	2009	5/17/2010	8147458	FD
HONORABLE	TERRY	LEE		O	NE02	2010	2009	5/17/2010	8147464	FD
HONORABLE	TERRY	LEE		A	NE02	2010	2009	9/3/2010	8148815	FD
HONORABLE	THOMPSON	BENNIE G.		O	MS02	2010	2009	5/13/2010	8147465	FD
HONORABLE	THOMPSON	GLENN		O	PA05	2010	2009	5/14/2010	8147466	FD
HONORABLE	THOMPSON	GLENN		A	PA05	2010	2009	5/27/2010	8147467	FD
HONORABLE	THOMPSON	MIKE		O	CA01	2010	2009	5/17/2010	8147468	FD
HONORABLE	THORNBERRY	MAC		O	TX13	2010	2009	5/12/2010	8147469	FD
HONORABLE	TIAHRT	TODD		O	KS04	2010	2009	5/14/2010	8147461	FD
HONORABLE	TIBERI	PATRICK J.		A	OH12	2010	2009	6/23/2011	8203137	FD
HONORABLE	TIBERI	PATRICK J.		O	OH12	2010	2009	5/17/2010	8147462	FD
HONORABLE	TIERNEY	JOHN F.		A	MA06	2010	2009	7/16/2010	8148182	FD
HONORABLE	TIERNEY	JOHN F.		O	MA06	2010	2009	5/14/2010	8147463	FD
HONORABLE	TITUS	DINA		A	NV03	2010	2009	7/19/2010	8148198	FD
HONORABLE	TITUS	DINA		A	NV03	2010	2009	8/27/2010	8148720	FD
HONORABLE	TITUS	DINA		O	NV03	2010	2009	5/17/2010	8147470	FD
